cod_mun,nome_mun_rqual,uf_rqual,kmeans_cluster,lof_score,lof_outlier,IND2,IND4,IND5,IND8,IND9,INF1,INF4-UP,pib_agropecuaria,pib_industria,pib_per_capita,area_km2,densidade,pop_rural,idhm
3543006,Ribeirão Branco,SP,1,1.405992997800757,True,-0.4049285701525263,0.6300115978613212,0.578841090825567,-1.036683924131787,1.0237430154704008,-1.1702233387998113,-0.692180190489382,1.1387056932422386,-0.15864358216551455,0.08076260241823506,-0.14772375984520203,-0.15007683867260102,0.7274442389756984,-0.28084283982002567
5212501,Luziânia,GO,1,1.405737372121698,True,-0.5405175227813368,0.1004676840393296,0.34010639830194295,-1.7955360193606065,0.891533601857974,-0.9518028295314223,-0.3687855443543478,2.4401712242879716,0.5438155318993871,-0.2039816993982326,0.43467838535631376,-0.10626016347327885,0.6103661522987465,0.5802163801757808
3152204,Porteirinha,MG,1,1.4045328555990788,True,-0.564026989370593,0.7068051745958683,0.35874013044926495,0.665721597357009,1.062817435479158,-0.9938395357434778,0.16168101967680037,-0.050192322384324126,-0.15296175063859477,-0.4757857356950154,0.039984480792818564,-0.1590015239548565,2.1156558381452717,-0.11418621659503059
4311734,Mampituba,RS,1,1.404200861463918,True,-0.009089822380649414,-4.054627871998782,1.1998508335639548,0.5630649929302256,-0.15022191670158644,-0.07034894275677792,-0.4143313198291412,-0.32391424699503846,-0.16710683023864983,-0.24316232558247694,-0.24421024444374764,-0.1613713556399752,-0.41402214526180414,-0.1419623204658631
3135506,Jequeri,MG,1,1.4039004214246666,True,-0.7435558934246134,0.8753631651825827,0.8766268822486677,-1.2298130424093412,1.2236362098741866,-1.0954118678865024,0.39303997631202503,-0.2057550495458782,-0.16489555314299043,-0.4302429494998667,-0.17441276349206744,-0.1568669947065581,-0.040667140743597854,-0.8085888133658435
5106299,Paranaíta,MT,1,1.4036196039515776,True,-0.5516655601639842,0.3070566790935402,0.49813160425451514,0.33683840233362866,1.2285379858480994,-0.45813570426075956,1.4739554030602913,0.24275849298755567,0.030988173544982275,0.8744448674908198,0.5866817011005335,-0.19090181146092225,-0.040846984194714525,0.17746287404871086
5221908,Varjão,GO,1,1.3996496712231248,True,-1.0264733645790627,1.1601667881332736,-0.5309998292588697,0.6450439528044721,-0.9982557800810481,-0.9600750004491264,0.7209687185879611,-0.21220746697053475,-0.16783382172669314,-0.15656865816181062,-0.17985303652276308,-0.18290152860903222,-0.5568178454484399,0.3857836530799547
2906501,Candeias,BA,1,1.3989248507736867,True,0.4654525525729376,-0.5678054727072283,0.16892084515875752,0.45971875458521555,0.13130151649950386,0.13903190733345375,-0.6528903813147737,-0.375243855284356,1.088448538827191,1.0446325881290592,-0.22723470156013248,0.2881571425882834,0.2742387421616908,0.44133586082161824
4125605,São Mateus do Sul,PR,1,1.3985273019938282,True,-0.36048809459993236,0.05985620216573525,0.3110192812152981,0.4638264072596636,-1.460698078964791,-0.26115866355392736,-0.6384794068057905,1.348115468796891,-0.07834150514204442,-0.040326747644910094,-0.03279672097992689,-0.14189167533463787,2.120331767874305,0.8302013150132734
5002605,Camapuã,MS,1,1.3979598604438261,True,-0.5745834982390592,0.42270471244963764,-0.4825182927194952,0.5940182262658541,1.2165789276351133,-0.4690231320564707,-0.5669403539765397,0.7835241277606154,-0.1564578579881962,0.3033604146978906,0.8407177433928414,-0.1913051870668999,-0.29712390203596883,0.6079924840466133
4213609,Porto União,SC,1,1.397676047126462,True,-0.7493346719862306,0.9982648019893846,0.888732953833704,-0.34073161678008124,0.20002486624368196,-1.029455748988682,2.457432076926938,0.006224678020600217,-0.02703786815899192,-0.039382552799500786,-0.12073575972024361,-0.12968956325381398,-0.05163759126171471,1.7607007946861628
3520442,Ilha Solteira,SP,1,1.3965277046122049,True,-0.4602971558196746,0.38867208021738203,0.18803387661803345,0.3629691185674632,1.2426194707746547,-0.6242575645764943,-0.6803138041554535,-0.13812042273332692,-0.15028490668455408,-0.18157252206394633,-0.15572655400437488,-0.1291685364294262,-0.30773466565185237,2.1217901450069854
5108006,Tapurah,MT,1,1.3963686181885873,True,-0.6597598124317143,0.6488677052892704,-0.4590650542502029,0.4891519571382853,-2.328770633396487,1.2021694949363755,-0.6869223247552151,3.9045488041455125,-0.14391538160494963,2.5232517378200594,0.5293068458979747,-0.1895908407414949,-0.24712742262553467,0.7607610553361922
3148905,Pedra do Indaiá,MG,1,1.3963427609682044,True,1.6482138166784195,0.27484735510187747,0.9417389340576214,0.3494848573806234,0.3051151002941978,4.947661363311634,-0.7472059836930187,-0.29539513007662854,-0.159981925476739,-0.11130982240033306,-0.2100884309739308,-0.17510293356013099,-0.48236265668613865,0.6774327437236947
3136405,Joaquim Felício,MG,1,1.39627068027103,True,2.5702020104167502,0.008242094896458855,0.7983958833676406,0.5674494416069777,-1.2316843036103384,-0.4750183238350311,-0.09266313463924246,-0.3818673921265606,-0.16661926436052524,-0.44537798484216323,-0.13105506298922406,-0.1867840188165671,-0.5879307624916238,-0.30861894369085824
5214838,Nova Crixás,GO,1,1.3956375693721896,True,-0.4325753658082072,-1.9322008117970637,0.7736222229213254,-1.9099355413943013,-0.3416187311756606,-0.41469323535425967,-0.5184540605661244,1.049689367216676,-0.16216756366501922,0.3436615713329921,1.0317033493644217,-0.19202790169427653,-0.22212918292031758,-0.22529063207836067
4106803,Cruz Machado,PR,1,1.395288188145543,True,-0.6154520516098663,0.07826007724588034,0.619022795489033,-2.087416440554448,-0.5097301328131214,1.4556068368772463,0.3915730529102609,0.7358667365694942,-0.16060046021940724,-0.16617405707562208,-0.008421015263510094,-0.17680047256862028,1.01519376076237,0.06635845856538078
3534906,Pacaembu,SP,1,1.3948500087972389,True,0.001398433197718779,0.9243480472393705,0.23660488938732266,0.6257528657878971,1.271668176938239,-0.910487900268721,-0.726600550101673,-0.2896769135803161,-0.16666451585560607,-0.44562304122483576,-0.21161284917518655,-0.12128590479594628,0.23952895609617353,0.9135296266257711
3545001,Salesópolis,SP,1,1.3935107246229435,True,-0.28009330256357573,0.10018291268111389,-0.19326113399354553,-0.8379161612754944,0.7846538370403807,-1.0700015043279594,0.2613420119041979,-0.3269799640979597,-0.16383458920773852,-0.4622415386227071,-0.19633798255986526,-0.13484940954694474,0.15158550850012206,1.0107459901736848
5007950,Tacuru,MS,1,1.392403374255243,True,-0.08412026269526385,-2.800598092640511,-0.8549994818686671,-4.20162937971753,-1.4313483954422783,0.485415997810661,-0.6799992212500493,0.17527907314653163,-0.163578002170172,-0.16057474541467312,0.04614352280336905,-0.18478394810359458,0.42638630180639336,-0.9196932288491736
5104559,Itaúba,MT,1,1.3919146073109459,True,2.0819028056589985,0.18863042157714582,-1.4497852601540928,0.4534954282748593,-2.737793993461135,1.4753061209604184,-0.056825916689644165,0.6576366407566635,-0.1493530293043519,1.9622556382919925,0.5345251907551933,-0.1931035699768836,-0.6627456381561584,0.427447808886202
3103751,Araporã,MG,1,1.3909046997440668,True,0.1600873326751986,-0.14417018291009082,-0.3737733655317531,0.458685300173516,1.0232132091037411,-0.9112163832509684,1.848559916296177,-0.18967017130976555,0.26401891004407946,3.609880415807444,-0.21964454394859034,-0.14654730212029657,-0.7684935874127601,0.6774327437236947
4105003,Catanduvas,PR,1,1.389799361790772,True,-0.5703290431562936,1.0512292996831205,0.21140728370364012,0.596518852151014,0.14321363751090405,4.149286050617822,-0.736699370569769,0.23037881484665945,-0.1598498444243066,0.029119892789160707,-0.16861051918807185,-0.16471601170620653,-0.09533954988306545,0.2607911856612084
5108303,União do Sul,MT,1,1.3873237352273813,True,0.11255460389622716,0.1564172147951491,-2.2590300298499892,0.3171295747903347,-1.4784038708454317,1.3560927909616962,0.03844076025471038,1.204514724339512,-0.16249229465296536,2.6741787903444263,0.5468058110171059,-0.19354056021669272,-0.6861252868013255,0.08024651050079704
4307401,Esmeralda,RS,1,1.3867937853432595,True,-0.039925142107073826,-0.3332410233929528,0.966061934308906,0.05320622521285551,-1.4473047128633654,2.1956463892951907,1.3949386613792338,0.6086932722378156,-0.16415988810131008,2.0402038501557036,-0.1241595905123443,-0.1884983651419721,-0.6294745996995744,0.2885672895320409
5007406,Rio Verde de Mato Grosso,MS,1,1.3860158263147884,True,-0.2453751290004741,0.5541856124781479,0.3949648145174948,0.17487954760122035,-0.5448339970065593,-0.6722682634070113,-0.2642730992983519,0.4997295328392378,-0.15324851463140426,-0.05366740713745228,1.1860517180349737,-0.19090181146092225,-0.3001812407049522,0.19135092598412712
3122470,Dom Bosco,MG,1,1.3859608339691483,True,0.27610655029317793,0.3914948300765768,0.7781668867605775,-0.666308109327546,-5.111979730532687,2.5158279286011744,-0.4327505397267812,-0.3392389651915763,-0.16812348241616615,-0.35329476811305943,-0.12633677011774222,-0.18737227490861783,-0.6143677498057741,0.19135092598412712
5000609,Amambai,MS,1,1.385960328562025,True,-0.08217392867763716,-1.0331667620977165,-1.3532445542299996,0.1636636407252199,0.8311097276851376,-0.6176427757538492,-0.7306105956398059,1.9605811763819192,-0.11690958302634254,0.23892156229025527,0.4760018037352345,-0.17920391888757042,1.670183609729281,0.19135092598412712
4304952,Caseiros,RS,1,1.3850138022348673,True,4.19932841621376,-0.24679012043773768,0.9831456655413463,0.42014950386416294,0.8704934560524207,1.820172292260385,2.648193412793825,-0.10587793977698895,-0.16450373747622224,0.6642420881754385,-0.23007927127564132,-0.17359027503771482,-0.5742626602067569,0.6079924840466133
3138104,Lassance,MG,1,1.3838680991231822,True,2.0206151430005876,-0.9762885931451676,-0.2980183734397362,0.6812697292543605,1.2454752498054158,0.39189776863431625,-0.6346269874215188,-0.010369469563214877,-0.16712552671236836,-0.10074686626776304,0.2994716784458719,-0.19123795779923697,-0.3156477775009858,-0.4197233591741883
3512605,Coronel Macedo,SP,1,1.3824588634807493,True,0.6265227335049418,0.5589422059898189,0.6909551725752986,-0.12480921131515582,-1.4742027677929856,-1.4603022938491519,-0.7225915177129941,-0.16907791505065642,-0.16400973186958295,-0.07455923925517098,-0.2179540364149333,-0.17128767262025907,-0.6960166766127422,0.427447808886202
3533601,Nuporanga,SP,1,1.382114393370744,True,-0.08644355115820226,0.10030689564800215,0.8613935757194134,0.6463295705886466,0.9084573101475796,-0.47686381869752187,2.0470338679963156,-0.12265357537166044,-0.016442517633286517,1.9455552963573566,-0.2100268833695501,-0.15930405565933972,-0.7447542518653597,1.2051787172695125
3527801,Lupércio,SP,1,1.3774955175377592,True,1.1961874437582194,0.8753098582288281,0.15931959285791705,-1.429012186299324,0.7084674114094962,-0.5301468912718145,-0.6975839497448958,-0.3605986227820385,-0.1619095908810306,-0.29900249073987967,-0.2444746315443048,-0.15184160694875323,-0.7607603190147433,0.8996415746903548
3139250,Mamonas,MG,1,1.37572546243734,True,-0.7585223232032897,0.7544601884379364,0.9010496918496224,0.6683794501448724,0.6138694975912571,-1.3177412151665118,-0.6521411826224264,-0.42487617501970265,-0.1681314642777602,-0.5897481684868222,-0.22142657009397873,-0.1595225507792443,-0.3794922026474036,-0.5724919304637671
4315404,Redentora,RS,1,1.3727195503487992,True,1.8154647122137275,-0.3576230871939739,-0.9972795574921925,-1.4332501213160482,-1.0649473573416108,-0.655645566357262,-0.6523660764724332,-0.01171769189786697,-0.1662302008154444,-0.33653190936025434,-0.217976336271593,-0.14108492412268256,0.3287313078500417,-0.3919472553033558
3524907,Jambeiro,SP,1,1.3720312292613674,True,0.3390247082150376,-0.24049621750643876,0.7069858518784589,-1.6259742870422804,0.9611646095758194,-1.0183131366407918,0.785877788331789,-0.39320396469532626,-0.11593030678744254,0.4250558438379474,-0.2392578922767658,-0.13666459977384418,-0.49387263755760547,1.344059236623675
5219803,São Domingos,GO,1,1.3711219392104137,True,-0.10933115443767809,-0.023697888697286985,0.9973872755603919,0.6812697292543605,0.9024829830673446,1.8650255011862864,2.25410283690384,-0.16114584500939505,-0.15438471850255026,-0.4383336279490185,0.32298143612847996,-0.19007825293205122,-0.1429980644289829,-0.8641410211075086
5100607,Alto Taquari,MT,1,1.3679554038489525,True,-0.2895182152176418,-0.32544014690715584,-0.08224686113645,-0.7004249659639449,-1.44930346918344,0.9928706564214402,-0.6737930476271273,2.739484756209737,-0.09155208516870164,1.900975555498592,-0.01587237856720233,-0.18221242861548706,-0.7184971080023259,0.6357685879174458
3100401,Acaiaca,MG,1,1.3675260710007247,True,-0.22757618768273716,-0.7678983841798789,-0.7466947878904704,-1.1940510431972657,1.4360268055160963,0.019273677772888635,-0.2583487078672676,-0.4287739299267785,-0.16330555062753827,-0.4205382872411752,-0.2539806144411934,-0.13047950714885356,-0.6355892770375412,-0.40583530723877204
3519055,Holambra,SP,1,1.3674577815151623,True,-0.3582357360267036,0.30116380577815166,0.4993125616820315,-0.40485905028661046,0.4480635806375549,-0.9561990997198198,0.296444334411663,1.6854148231056578,-0.06105756012375479,1.429450567323663,-0.2604580984048441,0.19188483129495112,-0.2642125504816183,1.8579171582340765
3108503,Botumirim,MG,1,1.3665948957698562,True,1.8710949354929178,-0.45844169793224426,0.7927058276998377,-1.9772889548049586,-0.4276899256275227,0.4836383405698732,-0.48152992786636395,-0.3959247881015583,-0.16328517500524004,-0.5194200886393217,0.007730146519110016,-0.18876728221262387,-0.4203166660508876,-0.7947007614304272
5005806,Nioaque,MS,1,1.3653719045212847,True,-0.49926978446554177,-0.6434664520263134,0.45007462831045375,-0.21921601275377608,-0.3780936368206512,-0.9630116561010503,-0.6815732755702063,0.18436643025010535,-0.13037352597410373,0.009351454488016995,0.42528265295075063,-0.18928830903701166,0.24582347688525696,-0.28084283982002567
3163706,São Lourenço,MG,1,1.363871331592334,True,-0.5910780433460373,0.2121208521966177,0.1693135157481418,0.5011685352023678,0.26252318385778706,0.12716797904648916,2.6724050288406738,-0.43253654192655566,-0.11776559539648886,-0.20427376270143727,-0.261806436937915,1.102774178860146,-0.7292877150693261,1.385723392429924
4218350,Treviso,SC,1,1.3626888310772576,True,-0.3543604658889262,-0.8972992609010283,0.7892166117659126,-0.984803230101208,-3.6956669149072408,-0.36115504615217875,0.9690489280518703,-0.40376830283037407,-0.11327664065891509,0.5763642012303868,-0.24421791559443853,-0.15437951180302928,-0.5168925993005392,1.5940441714611677
3508009,Buri,SP,1,1.362089076598272,True,-0.5784815194735358,0.8024606453684796,-0.023456724308166886,0.2460325242351003,1.1140838044149464,-1.2400749493155194,-0.6893202975399371,0.49948581236410905,-0.14322100831039108,0.00596361561636631,-0.05870933281732887,-0.16653120193310594,-0.20324562055306727,0.10802261437162956
3126604,Francisco Dumont,MG,1,1.3612989644318814,True,-0.4735193348514063,0.7779422522704929,0.7341138947079997,0.5872550923918224,0.9474937153490605,-1.3257808759733345,-0.6703484661278954,-0.3492747057503473,-0.167862768849704,-0.4657427190540165,0.009022467812251803,-0.1901622895166299,-0.6490775358712915,-0.4752755669158533
3204559,Santa Maria de Jetibá,ES,1,1.3609914750718055,True,-0.5525452692363563,-0.6692687210612493,0.36139950609367033,0.04884250302072428,0.6254195075856074,0.418240412500587,-0.5392874527845746,2.749418006568362,-0.12197351764137138,0.1278244041266199,-0.14099847987434896,-0.09978934646072073,3.433368804477111,0.1635748221132946
4128633,Doutor Ulysses,PR,1,1.3603400323042336,True,-0.21514650518603043,-0.23937760439874387,0.6584920721683428,-1.7426814905628507,0.10800188165577507,-0.5266320909469081,1.5130438668576767,-0.24540000155494499,-0.1680088878488443,-0.37969523864400007,-0.13345506276236552,-0.18264941885529618,-0.10001547961209885,-1.5724316698137362
3117603,Conceição do Pará,MG,1,1.3575824577446314,True,2.7525406749131314,0.33176936200981516,-0.08279729552927574,0.48064941504190656,1.4360268055160963,0.8947870243398378,-0.7104134612783409,-0.3458943269258227,-0.034046720319670695,1.3131296756357163,-0.22750265663775518,-0.1586149556657946,-0.2422716494453846,0.5663283282403646
4321634,Três Arroios,RS,1,1.3574510425156556,True,-0.4162889511043669,-1.288655067519792,-1.8777705226302361,0.40692600665518147,-0.8179262393151214,-0.2632669614297506,-0.6808609048605044,-0.19788055446366926,-0.16380272081976752,0.477709798792987,-0.24564671201033758,-0.1656572214534877,-0.5803773375447236,1.8301410543632441
5002951,Chapadão do Sul,MS,1,1.3561689167051512,True,-0.06167215707202593,-1.3287930994751702,-0.8356571098140394,-0.047563020206922664,0.9930113359796527,-0.7011162529617644,-0.6684913631790836,3.4374852043271673,-0.09446780572572533,1.3800427146372483,0.3080544472770498,-0.1789518091338344,-0.4195972922464209,1.3162831327528426
4321352,Tavares,RS,1,1.3556096645539353,True,-0.48615756906785657,0.6828282679228653,0.6808120110380651,-4.20162937971753,-0.6734179625213138,2.1095041003451493,0.5865608962860906,-0.25686874024131734,-0.16763097405821822,-0.2675801539677249,-0.16331474922853095,-0.1806157335084922,-0.5303808581342895,-0.04474595691794929
3510104,Cândido Rodrigues,SP,1,1.353704166683531,True,0.18373709769410024,1.19876032124434,0.6760785819295524,0.6761136176105339,1.4360268055160963,-0.8179252575757349,-0.6487025280474993,-0.3077379453597827,-0.16315810588531562,0.10292123525222309,-0.2595099084996745,-0.12647936572290852,-0.7506890857522098,1.8023649504924115
4311130,Jari,RS,1,1.3528120480597674,True,0.581346639159071,0.8304341707585076,-0.5192340320886046,0.13211753249630792,-1.4999554254639553,1.3717940454175863,-0.6841093152967446,1.1360370932630288,-0.16368981485037024,2.4150277285403194,-0.11996846625229732,-0.1883639066066462,-0.39082234006775374,-0.3919472553033558
5106315,Novo Santo Antônio,MT,1,1.3507560262199008,True,-0.4907907877790043,0.1564172147951491,-3.2068294568315228,-1.2233610826010852,0.12916635257236908,0.11860861986792944,-0.5641075881037202,-0.3679141378010463,-0.16846095726304308,-0.32003916144015165,0.5118667524004251,-0.19354056021669272,-0.7109436830554258,-0.08641011272419807
4306502,Dom Feliciano,RS,1,1.350252964896637,True,-0.5625026658917412,0.41171190675596064,0.6227065316360358,-1.5983761312661984,-0.7466473752450455,-0.6811611904078184,-0.6902606160215707,0.20719790129892499,-0.16457341411033638,-0.2608319168125515,-0.030391726038893674,-0.17878373596467706,0.8767143034025343,-1.0030215404616711
4119301,Pinhão,PR,1,1.348960927056749,True,0.033682239413997256,-0.9613240686931273,0.18211944464079843,-0.1800617899586165,0.030002140119792037,0.09329764413078345,0.10906132978225251,1.0923636375490906,0.2846011304557416,0.5006069413683302,0.08492404392767303,-0.1698758579993373,1.186764413127673,-0.0725220607887818
3167608,Simonésia,MG,1,1.3489269224621703,True,-0.7398247135659314,0.9331661396420449,0.0030774156264776614,-2.269840318436588,-0.9649083908273025,0.7035467975998221,-0.5518636769545703,-0.07004270579221782,-0.16418330641264972,-0.4650003914917045,-0.1853582467360517,-0.1267482827935603,1.0081798661688197,-0.3780592033679395
3521408,Iracemápolis,SP,1,1.3480291744956618,True,-0.6665206800008504,-0.6126590658480325,0.5285210101539073,0.22156108267369554,1.0957793031385186,-1.1441906526313999,-0.7190475209236084,-0.34936732488242833,0.16868125235911036,1.2242572463313857,-0.25162004081462624,0.12574803923153238,-0.7931321402157439,1.6218202753320003
5107701,Rosário Oeste,MT,1,1.3479572405574438,True,-0.31202825863046535,0.26569604413771525,0.2432115892958639,0.47219400576886295,-1.2979094838184015,0.9372102006458461,-0.7070499317354131,0.3648780290023535,-0.13899696879046664,-0.057137567773486574,1.0371912548889424,-0.19142283828531007,0.17946124342320585,-0.12807426853044684
5205471,Chapadão do Céu,GO,1,1.3473026926692988,True,-0.6198543888211768,-0.11056016702588388,0.015286609802268543,-1.5785628076961364,0.9900290834433465,-0.7783461286599244,-0.7110465349513285,3.1517932446289265,0.12588403467100545,3.9713486020294995,0.11747969386456719,-0.18506967249116207,-0.6481783186157081,1.1496265095278475
5213806,Morrinhos,GO,1,1.3468918502076201,True,-0.3558392871743794,0.38242289200058044,0.9055324808026175,0.5505537999985839,0.40428642885192645,-0.8129966268826028,3.131133164894432,1.7024177441188872,-0.02365825563996148,0.13568839945645433,0.2356195176785158,-0.16464878243854358,0.09187748272938771,1.0385220940445175
3125309,Faria Lemos,MG,1,1.346587051275725,True,-0.41229992548309313,1.3524287502827321,-0.9390300037442995,0.3362808466102697,1.4360268055160963,-0.49221591816015337,-0.7237296644806545,-0.3427223651885656,-0.16663939760712806,-0.32847081902351866,-0.24268118787230666,-0.16253106050716093,-0.6843268522901587,0.3857836530799547
3148608,Peçanha,MG,1,1.34552394174533,True,3.357753973759034,-0.11517682978394951,0.12681097295450586,-0.8017722278675391,-0.9582497972161098,0.796083892284152,-0.757894963717952,-0.10088505655321135,-0.1662209267559422,-0.4405811314235977,-0.09435645648266784,-0.1655563775519933,0.4920291614639778,-0.4474994630450208
5105580,Marcelândia,MT,1,1.3454949011413904,True,-0.6108765532736776,0.7653626879435085,-0.23456887780263486,-0.5755861934211965,-0.41318148582491043,0.7656415979958805,-0.665970647338034,1.1678979325488144,-0.14898912936460432,0.7843817552755488,1.9195596543498703,-0.19340610168136682,-0.23795540661858453,0.5802163801757808
3131406,Ipiaçu,MG,1,1.3454665991346892,True,4.274661089234527,-0.06571269171529784,-0.4041620027607923,-2.3897241768136257,0.9024829830673446,-0.8104404411610127,1.7046653388215958,-0.0031319907515058635,-0.1652942772257778,0.22480159009488093,-0.1890195264018647,-0.18135525545278455,-0.7740687343973769,0.5107761204986996
4127957,Tupãssi,PR,1,1.3430075473846723,True,1.1239602954369048,0.24194118297132974,-0.07016318506084844,-0.11130596192258699,-0.16459665871283624,2.3344499010552924,-0.6948562619439989,0.29013392115395475,-0.1582980361607347,0.46199373882380856,-0.218678514158093,-0.1496902703835391,-0.5938655963784738,0.9829698863028523
3521705,Itaberá,SP,1,1.34292564181049,True,-0.06417022748960675,0.2553811986867168,-0.11783663869049911,-1.0740302682312237,0.9602728263168872,-1.0486720611227596,-0.6856685523061399,0.8279977629395913,-0.1526140955400446,0.5848326053404643,-0.07587415688427138,-0.1675060263142186,0.18953247668573936,0.46911196469245076
5219704,Santa Terezinha de Goiás,GO,1,1.342924341399324,True,0.623003897215453,0.714284280489101,-0.3248244888244969,-1.9583788276622769,-1.120529007136961,-0.45129659672044026,-0.7410419824161111,-0.2566694918335359,-0.16623131347580036,-0.26521716140919865,-0.05690090364165543,-0.1801451286348516,-0.33453133986823613,0.5802163801757808
3130705,Indianópolis,MG,1,1.3428423563665965,True,2.3024102267178725,-0.4956073503893795,0.1231365864578342,0.3926161404963258,1.2692951946589162,-0.9720176329135936,-0.6824404048589757,0.6225934376932372,0.02530465814481037,2.1728826729612116,-0.12408055982034241,-0.18248134568613883,-0.4782262573104552,0.20523897791954337
5220009,São João d'Aliança,GO,1,1.3427733597621925,True,0.06841220984205426,0.9366773845169877,-1.56934041083834,0.41904462279764737,0.7323919303293251,-0.7818493734006259,-0.5832572272449033,0.9612650376984101,-0.1580014760321201,0.13477236104060233,0.32270598829901964,-0.18789330173300564,0.05716769666387046,0.3580075492091222
3153301,Presidente Kubitschek,MG,1,1.3423805924466772,True,-0.7655865387284163,1.0140948630326505,-0.4661077759646213,-0.8959786843597225,0.6304118877399476,-1.4604068290198953,-0.7311694199313936,-0.43511100511264794,-0.16863659223575417,-0.5203385131932717,-0.23839765300626195,-0.1676909068002917,-0.6852260695457421,-0.8919171249783411
3546801,Santa Isabel,SP,1,1.3421070034313,True,-0.5369152658039508,-0.3280911157455185,0.4927845298064843,-0.14340680255565663,0.871869967979787,-0.9394979855784374,-0.6962964394190092,-0.12701939282980657,-0.008629427952758872,-0.13197544862635394,-0.20733894784721887,0.05100590090725713,1.1243587355901885,1.0940743017861825
3115409,Catas Altas da Noruega,MG,1,1.3411846829491725,True,0.5114628537977821,1.0229242656278141,1.1194671942146959,0.5888689348755655,-0.39950906690169774,-0.5051216261939269,-0.6618673920501517,-0.410324138611513,-0.16838251352677788,-0.5426264747121756,-0.24689175760736087,-0.15806031420757533,-0.5418908390057563,-0.8224768653012599
3522653,Itapirapuã Paulista,SP,1,1.3407091056325497,True,0.04618396705025206,-3.048443162864374,-1.345003761924295,-4.20162937971753,-0.13487797101518056,0.852046561392672,-0.6966974439728224,-0.4310098961693113,-0.16776785963003915,-0.515976414136176,-0.19964175092371025,-0.17717023354076644,-0.404310598901504,0.024694302759132005
4306601,Dom Pedrito,RS,1,1.3404936163692807,True,-0.570730979197981,-1.9040403613652508,-0.7804010155749702,0.3491762409098851,-0.42829083778607596,-0.41090843768640384,-0.7074511389191172,3.9045488041455125,-0.10641449760896245,0.5720390873138113,0.654455782258341,-0.18300237251052662,-0.23022213822056772,0.6774327437236947
5220207,São Miguel do Araguaia,GO,1,1.3401077761019335,True,-0.5153553515247115,-0.9018146922901079,0.2580563188532085,0.1852326924097878,0.5778792122274912,0.7458915699631216,-0.6950114366380207,0.4422535813103124,-0.15255449521481035,-0.05294679343183291,0.8250279210447967,-0.18898577733252842,-0.2843550170066853,0.06635845856538078
3304755,São Francisco de Itabapoana,RJ,1,1.3399939812858832,True,-0.1561377440469973,0.26357994845563504,1.0037148499926294,-0.02198148938539144,0.9007365250208201,0.7667717417251186,1.2387984504014304,0.7421041018433426,-0.14649901722139833,-0.1386616461909772,-0.07270044128446566,-0.12723569498411663,2.2564732603696243,-0.28084283982002567
3550209,São Miguel Arcanjo,SP,1,1.3399101402763067,True,-0.3630589685269509,-0.06820147960225352,0.34772665937633296,0.5369599855090574,1.086143587993943,-0.9181198041619951,-0.6989517015075232,1.1926574518850983,-0.1468610731214986,-0.11972334533415473,-0.1061855492469353,-0.13708478269673754,1.0076403358154697,0.7052088475945272
4216008,São Carlos,SC,1,1.3395876923931138,True,-0.7129860031596805,0.7220222056709564,1.0424261138775106,0.575255708895337,0.9652514322170824,-0.22647495588973884,-0.7481360548916053,0.052773486809025265,-0.09808033042126998,0.27649249971353657,-0.24323493791287987,-0.08837717827493641,-0.2991021799982522,1.5246039117840864
3104403,Argirita,MG,1,1.3387735340453408,True,0.3422856987419343,1.2859918905091472,-1.3916997215094398,0.1514792578526273,-0.019091982697105027,2.562911226054652,0.18743920474648132,-0.4161632370184406,-0.16863659223575417,-0.4513903370078894,-0.2437241075685666,-0.16661523851768462,-0.7321652102871928,-0.22529063207836067
4313953,Pantano Grande,RS,1,1.337412866600435,True,-0.24091591404741514,1.0762448091486163,0.686921042575074,0.48543723299687724,0.5781717706273417,-0.9744340394155702,-0.46588338177640404,0.3104345105556526,-0.12003023199757691,0.6075161885560294,-0.12208338465790142,-0.17456509941882745,-0.5740828167556402,0.024694302759132005
5216304,Paranaiguara,GO,1,1.3372798712588376,True,2.5065482337016136,0.9002132070257465,1.025233684265493,-1.6366616242722232,0.6437752129336879,-0.08039933090475851,1.4499656450334786,-0.07604517225701853,-0.16553965545048424,-0.2557057763364514,-0.06638904665321627,-0.18387635299014488,-0.7149002389799926,0.7190968995299434
3137304,Lagoa dos Patos,MG,1,1.3370039945034695,True,2.1944790239764873,0.69162286318145,-2.1717752302432864,0.3467286224361148,-0.05956019688937314,-0.4098232337464851,-0.7671933961175473,-0.3643457613286567,-0.16811897224386962,-0.4580428900253298,-0.16502006386701001,-0.18569154321704429,-0.7033902581085257,-0.350283099497107
1716505,Pedro Afonso,TO,1,1.3365237094766622,True,-0.4348310949142804,-0.11763245669309272,-1.4673837694554512,0.24688778402369377,0.10217125095287949,1.1589709528526309,-0.6726874482856701,1.3154193975112702,-0.10515220215261668,0.6419748860579878,0.08812951452336215,-0.18327128958117841,-0.622640548557141,1.0107459901736848
4122206,Rio Branco do Sul,PR,1,1.3361308888688406,True,-0.6024156732011785,-0.824767084134062,0.5924189629099921,0.33797536959274227,0.5124041850199084,-0.6158304188881367,-0.6748063237246071,-0.14115824497554114,0.1903779625199223,0.19762777220635333,-0.12739967048556924,-0.1171681121515911,1.0427098087832205,0.27467923759662466
