cod_mun,nome_mun_rqual,kmeans_cluster,IND2,IND4,IND5,IND8,IND9,INF1,INF4-UP,pib_agropecuaria,pib_industria,pib_per_capita,area_km2,densidade,lat,lon,pop_rural,idhm
1100114,Jaru,2,0.0011640807740546301,-0.006847706591283615,0.04938946921482491,0.0020593255592493325,0.00029966565915695185,0.002103750649477898,0.006533895385098811,-0.012000027319449453,0.014946695795947297,-0.040775783447927816,0.042827476151984796,0.017469212495366135,0.0806005321123404,0.17856719664896642,0.06408456776180688,-0.09726623627936841
1100122,Ji-Paraná,2,0.0027303736731677636,0.005751980198172513,-0.004668958573587623,0.001689243775730883,0.0028696955854364387,2.673429417172659e-05,0.014163827979687172,-0.005823505388992479,0.015717577986442573,-0.024146137982347323,-0.043063259698622534,0.014680764323457995,0.08362873083786472,0.17771928303783083,0.052959691352938404,-0.08423794277743445
1100130,Machadinho D'Oeste,3,0.0005439711708307024,0.019648553915066248,0.055599120081725524,0.0034510437961986855,0.0008754973672554016,-0.0013614262584708578,0.002888669418276728,0.03637740340782246,0.010775399344181123,-0.001122152615683168,0.40350113279395977,0.024638667874224328,0.03293660719479759,0.13050851656385679,0.053666612081956645,0.08704029760794829
1100148,Nova Brasilândia D'Oeste,2,0.00441082418559965,0.009140173997916053,0.07831143625382149,-0.001150517955477713,-0.0007756968777263286,0.000641091207669892,0.00594578651560195,-0.007507834055299988,0.010312917756108764,-0.02440467189056626,0.05975721869935789,0.019600344031689167,0.08862760320473266,0.1521304809896609,0.05198030003333205,0.037169560814002335
1100155,Ouro Preto do Oeste,2,0.004758339058200802,0.008166780982365767,0.07394333772439647,0.0015774719715049173,-0.0020133770385213356,0.0010338381528630146,0.006463833940164877,-0.00547513214749921,0.015237596917101637,-0.02144439713609384,0.04984258728910908,0.01998917690134536,0.0862506267972387,0.21646319061395308,0.06097685436898705,-0.09519950986564941
1100189,Pimenta Bueno,2,0.0028941625248365597,0.002758476949893086,0.01735034619945329,0.00044735490183859557,0.0016720404382434139,0.008373694724470178,0.004925149271435591,-0.02075610265105178,0.01310467926358007,-0.07047309183547895,-0.011196219143665587,0.0016511367851119016,0.017167237755480163,0.15499384511281458,0.051442542270501795,-0.17941129397562589
1100205,Porto Velho,4,0.006660790523000092,0.005812789744543668,0.022966252501610232,0.0006356019149270661,-0.001260032968015386,0.003175633095059144,0.015541397952468531,0.0063053574000758025,0.09664243057710586,0.032166902178354315,0.03157243977524638,0.00391675155039953,0.03870462651580451,0.020825815496463233,0.0271625505698523,0.057278988688722506
1100254,Presidente Médici,2,0.006516802454917479,0.007005186191478922,0.07868711537449508,0.003205791244616815,0.0018330851188744644,0.0026072037313445377,0.0050223622419792065,-0.004075927767258043,0.011795139010800423,-0.027280443978979895,0.04939736069439154,0.013756209748164305,0.05194246279329642,0.22488951276098976,0.05323260277720824,-0.05901001484899466
1100262,Rio Crespo,2,-0.003191024648266349,0.007982485044416737,0.031778964655916286,-0.0005289682539167542,0.0016389508435867652,-0.0008991818184270722,0.001414230021265533,-0.005421838248571676,0.007029580641788049,-0.03886494721958446,0.050445839224182276,-0.012273428711780223,0.3032111072531055,0.01794307103539481,0.003213104718164494,0.03558528722491853
1100288,Rolim de Moura,2,0.002818660387606525,0.007944879527072535,0.059789247753498295,0.0014382141000881484,0.0013984413403344987,0.0014112905237003547,-0.0002447104721362033,-0.0030143159989059177,0.014595734773081525,-0.024239545550293753,0.04604080195150605,0.020770717724346854,0.0833001834843358,0.19507563222014873,0.06612938822644823,-0.11195369819077923
1100296,Santa Luzia D'Oeste,2,0.0023977078204898993,0.0025864271552607527,0.016689082017267154,0.0019180934306664453,0.001693748490880298,0.004170311961039829,0.0053802341521527785,0.00382845434180252,0.009779324348081165,-0.026875918499094056,0.03424295197300865,0.00993939499658787,0.08634167001265498,0.2864494131198257,0.0175232751809548,-0.05793319821537647
1100304,Vilhena,3,-0.0009514151736622448,-0.004827098468593157,-0.03320580897453869,-0.00019241283125169924,-0.00024340390893935068,-0.0022992637790061592,-0.005077782093671264,0.02198890556891245,0.007102025355962116,0.009187354851975662,0.4028630217470722,-0.0050743259380646,0.010963195404574405,0.07403229584572253,0.021218540952536495,-0.03196190319489446
1100320,São Miguel do Guaporé,3,0.0025381203546624626,-0.012032686390633955,0.0851279885439456,0.0057305395279507254,0.00010988829500291472,0.004269808999376568,0.005174688114624541,0.029062638812277313,0.011073629214078867,0.004074043368968261,0.32777388674212676,0.04595228418731354,0.03745495655856759,0.10583959382744082,0.08060354587104929,0.0025379112533546935
1100338,Nova Mamoré,3,-0.0029368854550863746,-0.010582782831689513,0.04572911291936679,0.00510370153787749,0.0009293045300388184,-0.0012241575386180224,0.0015138810148375688,0.034320323021149055,0.010274836657493399,0.004421506806798506,0.4343454683703257,0.05891824629109018,0.010700183587033502,0.10547196639754293,0.06341437858595278,0.07014781268616807
1100346,Alvorada D'Oeste,2,0.006034605504348742,0.007472836232895618,0.071643874094722,0.00359163094969897,0.0032466149245455283,0.0023695033658690675,0.006636343752719122,0.003182975265439047,0.008428837191919274,-0.020306239729420254,0.04970571890952872,0.015537261099144226,0.08227849946582945,0.18887371686824567,0.04662815340428587,0.032703653703101195
1100379,Alto Alegre dos Parecis,2,0.000222230297802035,0.007640667547954149,0.03729728196243429,0.0017662246895091664,0.002365083022639276,-0.0005925693658602545,0.002004300151898524,-0.03164918969130477,0.006904384793936407,-0.07088539897944807,0.007548570414768501,-0.03730052651295715,0.014772831276286461,0.132496042840248,0.03554766406769201,0.29188189030617584
1100403,Alto Paraíso,2,0.003536472352301173,0.012007861296018248,0.03044661802701931,0.0011733683789281071,0.0023567927095821885,0.0024338613867287157,0.006914598445572349,-0.009579582972987208,0.005929615985619455,-0.023825965755110572,0.05648891071467789,0.012159137618214506,0.2783554217070954,-0.019943634043713705,0.025605664631478064,0.0984116537618618
1100452,Buritis,2,0.004733516402485177,0.0001631278496052571,0.0673836765099469,0.005319753739276005,0.0025996760019548954,0.00159683982529446,0.00752382374795129,-0.03448485022228127,0.004596005778981528,-0.034583805033878555,0.0449365585574223,0.01086892575514445,0.060143480827820756,0.03208274386543636,0.042633845541210386,0.13438756052003364
1100502,Novo Horizonte do Oeste,2,0.0035315383970953304,0.006826991791008007,0.0696628726009049,0.0006226293690242834,0.0021891928940679837,0.0037215567487790674,0.0001339638080920321,0.00591173114480354,0.007050857148711648,-0.028295323621003357,0.04109743055499575,0.01572813829084052,0.09012294871234304,0.18387115450764224,0.025364588407355657,0.07022294782555177
1100601,Cacaulândia,2,0.0017455629891077438,0.010160338707893202,0.05498065372513252,0.0010943287500153182,0.0004662054999985463,0.004608745128031587,0.001513431107468405,-0.0037865181514870686,0.012117088276559686,-0.026234587676587526,0.041494265161046026,-0.005751848777884623,0.052680472896133125,0.23925819875728638,0.002869547742191623,0.006462705437691965
1100700,Campo Novo de Rondônia,2,0.005955159217840801,0.018275041372203486,0.06008871960278654,0.005032339572206978,-0.0036372660275530676,0.0027466818672255747,-0.002459444339484971,-0.013873274673790152,0.009229496152596257,-0.02939562724235595,0.05026437534097543,-0.02434950835091857,0.052785773757407554,0.04959072226413202,0.03744631727934585,0.1931280468739893
1100809,Candeias do Jamari,2,0.002347656752300596,0.0008868535411907863,-0.0006694428962684348,2.8472104021866622e-05,0.0027496374437232414,-0.0017037811698910649,-0.001928183832594495,-0.0012581455378158273,0.013502864531470742,-0.01050738279862187,-0.04296267903669051,-0.00782751409925758,0.0781611238434673,0.177984853368014,0.02267928500354247,0.01196459093831654
1100908,Castanheiras,2,-0.002316703476270252,0.006667665779362288,0.05421222605026653,0.0050063264778015225,0.0032144732776829446,0.0012979395874340132,0.006072636132536623,0.006787140100596074,0.014005676947818232,-0.021290296847887125,0.035720171250639296,-0.002053251194753617,0.08713581532478062,0.26721960401613054,0.002888673040778827,-0.03941149757420352
1100924,Chupinguaia,2,0.00553483100934958,0.007747511088656034,0.05054270405350636,0.0020082260673297,0.0033530586190060594,0.0009205346648306381,0.005939162422978963,-0.005882337439805595,0.006962078368700885,-0.03175096322248243,0.014258108403102468,-0.0212612931317986,0.08033245510828782,0.24215224425382584,0.021677931061438626,-0.005917620220700439
1100940,Cujubim,2,0.0034891597935724906,0.016632457725586334,0.007989110404342062,-0.004865833093105301,0.0015108138254468339,0.0016004976680213563,0.0008509947471992176,-0.005298659967734684,0.001705649900459311,-0.009390116918238699,0.05101493703282076,0.003515512357179898,0.251113091938825,-0.04155042507001545,0.01712506831968471,0.1308370767113115
1101005,Governador Jorge Teixeira,2,0.0029971268269123243,0.01557160876056814,0.04633603590135093,0.0026716172451007316,0.0019664417440674745,0.0001711267233764614,0.005508437791203364,-0.0053087405894508164,0.011313002588146269,-0.05141488326929377,-0.008628254462196474,-0.049608112747357755,0.020878123143801008,0.04285044402191173,0.03479084756606553,0.14394947055129168
1101104,Itapuã do Oeste,2,0.004458861258629753,0.012803846175462857,0.03534310594824423,0.0022397089313390323,-0.004166610226468723,-0.00044701027986997693,0.003315516619808357,0.004864313303079447,0.007737223576663409,-0.013982905933696511,0.03428911256592567,-0.01687886914999165,0.2758635659657972,-0.030970386275438737,0.0034748647696258754,0.13311476220747717
1101203,Ministro Andreazza,2,0.00539089441929293,0.011523481437537514,0.06244794023460554,0.0034919553444415084,-0.001876293341825706,-0.002642246552499385,-0.000789570868014833,0.0035288886602243457,0.006979688782653356,-0.029765855895772655,0.03439794241195335,0.01259779100392416,0.05081435123281816,0.2233814016726928,0.003130227043518404,0.034827457419497554
1101302,Mirante da Serra,2,0.008484830514845066,0.008498519453296202,0.007693824111037172,0.0031198282035815855,0.003573168686723655,0.004539553123138211,0.007956639072775577,0.004886454686399764,0.00882339572262587,-0.023849536530720732,0.033362506120031284,0.01038563896868247,0.04517075729112083,0.21952016795687165,0.014864483104376651,0.026267731273359452
1101401,Monte Negro,2,0.0002826851508237793,-0.000701398284648839,0.015817317287245173,0.003549550944642897,0.0006004828670096033,0.003021277075995797,-0.0034505223210300772,-0.012581916699565357,0.004441848881793237,-0.060311311212026444,0.021936979320431406,-0.011156307697037751,0.048596852217164234,0.13086915778602307,0.04025975285435032,0.3144023147078814
1101435,Nova União,2,0.0017971275156952325,0.006684655890092085,0.05361139485204205,-0.001960317866304514,0.004615243848920743,9.402776869668173e-05,0.0066176056991649,0.0028683329185833478,0.009474716099448516,-0.03922541077161558,0.04826360342508941,0.01578584502157673,0.070542421328505,0.05134873853755344,0.020975250073074422,0.22424374916585618
1101450,Parecis,2,-0.003023947019508145,0.004148779343259125,0.06321395533987931,0.0033010963081855013,0.004787136616801184,-0.0008668766772086173,0.006438514776532363,-0.0006021822387219125,0.006487777509804057,-0.03177934636451823,0.04755454602769292,-0.030915858471582958,0.05242530510595522,0.07445600899559857,-0.0004440974994922091,0.13634264970929716
1101468,Pimenteiras do Oeste,2,-0.000716699150365357,0.004448294971670084,-7.500493143620376e-05,-0.0005605140534450804,0.0010477780251942224,0.002317393813466144,0.004579279056527937,-0.0034793628903448852,0.0069279621886877574,-0.03345544374833744,-0.003632477508319359,-0.023329960517052818,0.047363055017178454,0.2276245492919684,-0.0025609980737098556,-0.030898026993593224
1101476,Primavera de Rondônia,2,0.002864940612728448,0.00832946619940072,0.05346401922736805,0.0005134997171639514,0.001001662692726514,0.003938644423563764,0.006180070371609089,0.006890900878724255,0.012085630764001922,-0.031317097320348784,0.03448862223215775,0.008003719409444545,0.0817780367476679,0.19939712533791365,-0.008641787301770058,0.04213667892406967
1101484,São Felipe D'Oeste,2,-0.00018355171002488327,0.005946227014163895,0.062444193449225485,0.0030323415852076987,0.0003665130034342168,0.005304005525379084,0.007202549929814312,0.006253875431324382,0.011618407646234584,-0.020558564913021257,0.026107656673192165,0.009569080350194643,0.09211835128663111,0.24077345811943787,0.008321648630976912,-0.013024709165239477
1101492,São Francisco do Guaporé,3,-0.0007872124286284707,-0.02155219856902803,0.07763470077871043,-0.004290118461032337,-5.00035098615536e-05,0.0016655325445215589,0.0023970789394862544,0.01914481067057625,0.0056818864920798184,0.005287962338751755,0.4192416996533756,0.09970950650966559,0.009537046237879852,-0.056460139972537314,0.0416304193001542,0.037026428486887066
1101500,Seringueiras,2,0.0041263701782713125,0.015834840680202893,0.02039262649154301,-0.0032498983192483615,0.002212031564947949,0.0008220615715926439,0.004516631398207322,-0.004352017857881698,0.006449815244126143,-0.03623927629461879,0.04025873961481061,-0.02148972316205808,0.053021756558563636,0.0542711223159536,0.03488760404884863,0.16322307333713873
1101559,Teixeirópolis,2,0.00392321244530814,-0.0016927358390581083,0.006864116091924163,0.0028414248110904287,0.00274896391279072,0.006130697979181005,0.004052903784291523,-0.0030149028810245487,0.005965387493146985,-0.05027630265679313,0.014209683489701704,-0.005626629746824088,0.08274010905448669,0.24303606922932552,-0.01348881163497627,0.07730576939076361
1101609,Theobroma,2,0.003210773641420445,0.011236778732876998,0.06321447296713581,0.004029559974638529,0.0019515057356138364,-0.002180117496965064,0.006863079250732948,-0.003605106407993772,0.007297274592399785,-0.03515920523121349,0.058901780373394795,-0.0036107344827244823,0.05899036567595763,0.04842893562051535,0.03938356606167804,0.21190360910724287
1101708,Urupá,2,0.0037381805030212182,0.006994627493751768,0.07018042651303678,0.003667839104919624,0.001206253853240773,-0.00024447256109449994,-0.0032157105864763186,0.00034037176461259824,0.006828039818492155,-0.04520172692390019,0.046766022727368246,0.01111634526955481,0.07735664535408104,0.04997578539549175,0.04969037167117566,0.15494638467539798
1101757,Vale do Anari,2,0.0011575390035259185,0.012382308210744377,0.03491050151878752,-0.0023844072664532864,0.0010882515518062267,0.0016971112292447632,0.005165314326784161,-6.488092507132106e-05,0.00799098767718958,-0.011567973676542762,0.0621129809198748,-0.016363405398942207,0.2303103420803957,-0.05263328138597899,0.01039062114338617,0.1806075966736415
1101807,Vale do Paraíso,2,0.0016648910067617098,0.00465453770788113,0.07086460900860546,-0.0008231912375513691,-0.0011196449363633197,0.002576817847599709,0.006194831902906888,0.0035593106009432353,0.0056007497788461355,-0.027483423319674002,0.043834906113616935,0.012193388905405259,0.07727479714567807,0.1466151900638649,0.012172018160708006,0.08636969269093102
1200013,Acrelândia,2,-0.0021261086897417245,0.014662244595400865,0.04222668092702234,0.0021086495925766806,-0.0017457397459388652,0.0023465804638410294,0.002092403384025292,-0.004401966046636378,0.00809872261544129,-0.032065176045115704,0.05730766555976699,0.014315270524809218,0.24342701551288373,-0.04785907310195287,0.023821822803625617,0.1560629544444316
1200054,Assis Brasil,3,0.001955685490903718,0.07252677915429602,0.06304492935623734,-9.48349437747899e-05,0.0011319158799438583,0.002317506106381409,0.0009725471104902845,-0.002101807251036285,-0.004222690996999952,0.0010179860146382542,0.051135928146452896,0.05936167383891163,0.011802744818455824,0.12180328523270152,-0.01903694043019139,0.12518882599178396
1200104,Brasiléia,3,0.00255687499867413,0.009086866859281732,0.0484798564659244,0.00757479961678762,0.00018275871502819227,-0.001084664529739456,0.0011922030912130469,0.017551169217900873,0.012118178349691198,0.006530225052177715,-0.007521393447934417,-0.003388333965148648,0.01967941344638323,0.104028265055019,0.04285617906282922,0.0624432391544645
1200138,Bujari,2,-0.0006333025481480188,0.005097109070179664,0.024343525648160502,4.7339001022961035e-05,-0.0006661258208186743,0.0011332414336073559,0.004097474992415349,-0.010726710432388738,0.008650874982590652,-0.04516277243285644,0.025876101021493802,-0.0022136228932299437,0.25803353240198296,0.09098440313772413,0.024666210300019316,0.20898556282837702
1200179,Capixaba,2,0.0011484838604023722,0.0021999191240013724,0.027157665300135383,-0.0012717073682619643,0.0020776652154385336,0.0016667216973686825,0.00438111452980812,-0.0371402811492279,0.008052746479505622,-0.08667496941514964,0.026639749620216816,-0.004330986494106194,0.011246016035672952,0.15231525609666968,0.028733486859016735,0.3325646370880793
1200203,Cruzeiro do Sul,3,-0.0010559129619580098,0.02524627631181918,0.07552470996685333,-9.887765545503093e-05,0.0010034743827793888,0.00016509223575275915,0.005501567055627625,0.005157020508092843,0.008399470308277555,0.00465538594874725,0.36649414756783005,-0.016220255720201904,0.04024550778370633,0.11022917386895617,0.05166388347824111,-0.021622284124949948
1200252,Epitaciolândia,2,0.0015674351413566471,0.007043057242130082,0.07318382462583511,0.0027531719046495133,0.004621008704148529,-0.000692671527580762,0.001138134537446229,-0.0013588815695619095,0.010841703712900415,-0.034658729043988624,0.049164949356398015,0.016195197314409087,0.09535801963791105,0.22504711664184393,0.037586622362267556,-0.03810224643832167
1200302,Feijó,3,-0.0003238616529046253,0.02169465227186107,0.059221473973866706,-5.47385625148103e-05,1.442989792311105e-05,-0.00020525217448649156,0.0028111984592574637,0.02168106414104262,0.00897192664294222,0.007048390459623052,0.4589567848247721,0.1244433119352076,0.02141395290306603,-0.0453378822104259,0.04297757152689156,0.0497149508017082
1200328,Jordão,3,-0.0022316401479994382,0.05807527421355631,0.10915414816874637,-0.0012365409439604818,0.00011696636830621902,-0.001142085052362807,0.0007943106200078089,-0.0003655820854139781,-0.008945507487616949,0.03445121806350175,0.08478077795657266,0.08256353763810277,0.015345484274857739,0.13922971605295845,0.03668819947955326,0.12280054886104902
1200336,Mâncio Lima,2,-0.0010123815780665299,-0.007649537095670982,0.029600739192046883,0.00016419021082422612,0.0035884845294331894,0.002371249437041848,0.0050252779592190825,0.005895562383050856,0.007871957521523898,0.06421817310305059,-0.018084494208925682,-0.0045933677634048785,0.23245311741876898,-0.07908886192113186,0.020596831826408802,0.0821547106345246
1200344,Manoel Urbano,3,0.0008008618555355694,0.019018864342396358,0.055029172489684135,0.0003427613408188804,0.0003030906142909115,-9.086482424281166e-05,0.0037195867782057837,0.0036507147552317597,0.006974612048529166,0.003039445505997661,0.46297213851162883,0.10144274491401993,0.024592831453908302,0.12957287989895871,0.024180179839554432,0.06979077288542479
1200351,Marechal Thaumaturgo,3,-0.0017315171947535257,0.052315671358772554,0.10652523484183522,0.002706047928147799,0.0003378888782069457,0.002710745446102051,0.0017150098434235452,0.005461156344626797,0.0023428440277514207,0.01984494149540656,0.3428615567771872,0.06390786046881737,0.033360336377853544,0.15549224798576178,0.04531219919169803,0.10142853009594872
1200385,Plácido de Castro,2,0.0036578595502377302,0.011788980308083076,0.07738434987386617,0.0029085329437894655,0.004832619910772591,0.004438422281899159,-0.0025824298062078004,-0.01938467271890726,0.010744764697492432,-0.04072548490511494,0.05425592309765529,0.015531653869513926,0.07184560995855269,0.0965459703658246,0.04188226574948402,0.11886149323620492
1200393,Porto Walter,3,0.0034494235124440564,0.06306147224769834,0.11292281776532961,0.002668905022167573,0.00013667954467286918,0.0024527795520759696,0.0018965427318831307,0.0003285117556936256,-0.007640383359138224,0.04558384620456984,0.1764566397964469,0.08431179838921776,0.03458555311166287,0.1750006663109008,0.03405785736877247,0.11100054788205725
1200401,Rio Branco,4,0.0021675474783816252,0.003536666616833394,0.0179576494297925,0.00042346125788753433,0.0008079793823129104,0.002764441912194514,0.011188474650316265,0.00650886393787943,0.006111725326323702,0.016922968709439677,0.03768131396158086,0.00845044959355283,0.03373579754323948,0.027919460328117134,0.024270899404188324,0.04362903045588197
1200427,Rodrigues Alves,2,0.0002873250763907578,0.005213056182740934,0.019392810085685427,0.0011739000568107333,-0.00032334228174661476,4.006241265152854e-05,0.0029617487334702847,0.0018367228948587024,0.005419951141231585,0.07758031908101708,0.022952395264334735,-0.0007554135649248553,0.19485367063693054,0.07615217482595073,0.026323160606509067,0.19001044047330828
1200435,Santa Rosa do Purus,3,0.002006102031772522,0.0070996256708553505,0.09747753635955642,0.001444414784152726,-4.4922053501202344e-05,0.002944872287728226,0.0019882361861998125,-0.001268516938788791,-0.012738144576188402,0.018989496797531393,0.14569202053872377,0.09223512247977769,0.04451133376358226,0.15077146118691023,-0.013470679142964648,0.10321134449263536
1200450,Senador Guiomard,2,-0.0045948598020191965,0.00751720863789151,0.0735981418155415,0.0050725313633094736,0.0019556924828474562,0.0028889355681701624,0.004801314547320492,-0.031459422757526403,0.011051321909779597,-0.04014053772919033,0.05520835856916853,0.018172473163464903,0.08429098884182677,0.14125653707372204,0.04984938395879076,0.045250299546676004
1200500,Sena Madureira,3,0.00018789908736130723,-0.0035245413613471128,0.047626296322469515,-0.0010762782150967117,0.0011204138892282785,0.00014596136642987197,0.0015522217193743716,0.02358821339571757,0.011411389726422996,0.009856107464613533,0.463764210998758,0.07909128022550604,0.019252455327099263,0.13058493040889413,0.052799515335949905,0.052937261776989986
1200609,Tarauacá,3,0.001343731938625093,0.02015878048346745,0.06455986951711216,-0.0023971492254173284,0.000654257037755439,-0.0007221769482104067,0.0023884931323352354,0.019915830327640733,0.009554944098111195,0.011192381225080867,0.45828557940870923,0.05809632942059782,0.01751240373516325,0.14340321838240871,0.05049227677623454,0.07056970572489302
1200708,Xapuri,3,0.0027952595184316704,0.02557564436210363,0.0432778545845389,-0.0008872792927729537,0.001622338445387213,-0.0006061291428271636,0.00233781301216958,0.020174507967344296,0.00794682618510377,0.005853611465988242,0.0835106878983539,0.03445553342052111,0.027801083761621413,0.11712098600704349,0.05088537857455479,0.10277060647407553
1200807,Porto Acre,2,-0.0004925698662216064,0.014358543455891883,0.033128232796079446,-0.0015303347415663593,1.0521934858579253e-05,0.001691990545528478,0.005172980274597274,-0.025929133532819334,0.009639807655594752,-0.01906042700588105,0.06293059980257941,0.01498929131173732,0.22219473456546096,-0.05439111198854903,0.021251083627168085,0.17703716485116944
1300029,Alvarães,3,0.002750669159980285,0.07422033703353126,0.12056055827147755,0.0062077217544849765,0.0006744900706521758,0.0018104489969380353,0.0018719326869081575,0.0026718055386463113,0.004872132312969637,0.05136850106645194,0.12391593785129025,0.06323137128154123,0.009592229058828675,0.1724006475240724,0.03868561246561443,0.12432602360571127
1300060,Amaturá,3,0.0015166567899341486,0.06131188681043091,0.10999874488912485,0.0065491876203679035,0.0003774514772994916,0.002553984737304495,0.0015030996098190142,-0.010033711110860172,0.0011019238707039446,0.031101894976656747,0.01933090180022016,0.047006598066669285,0.025006525484841446,0.16702790681933882,-0.01536469597008927,0.08899187208302815
1300086,Anamã,2,-0.0014558653457455513,0.017790226880595728,0.023418301630842877,-0.0014694371001648598,0.0012296331756365072,0.00261940960705694,0.0025277281443807195,0.0038548091160977584,0.004612008986898565,0.0901743815661699,0.06075908474212598,0.0062555741988430036,0.1494357179084726,-0.08102984594305934,0.02229415169782698,0.15854795046778966
1300102,Anori,3,0.004362538228238088,0.07861069872297233,-0.011371911422312041,-0.0026501229617563135,0.0018471394196562826,0.0021514565932184548,0.0013286033573196834,0.0021014239383600423,0.0053366937772345874,0.04751679139902131,0.14116213523142657,0.055252287174432535,0.02782992603725227,0.18393626381640116,0.025177010921021793,0.09413625101337716
1300144,Apuí,3,0.0004755071240838303,0.026917100914881708,0.09099932934164423,0.003271093345715897,0.0008374155127928997,0.0013932811054059204,0.0023027686616129664,0.009396094110191013,0.010774842894459912,-0.009476141046387176,0.40439303554751144,0.13085928588323606,0.031217571575425356,-0.042144083800781926,0.03978311294626322,-0.00812824010775302
1300201,Atalaia do Norte,3,0.0011457218701173412,0.04635808650715362,0.097738586850896,0.004629580468688823,0.00022610719314310968,0.0012919575789475035,0.001264624854545444,0.0017109604471346753,8.320561074767752e-05,0.01441731840971632,0.3923966690582509,0.09489476114924472,0.02871988112253046,0.14364271022915126,0.03774753634147417,0.07180705290905108
1300300,Autazes,3,0.003314304855520975,0.01952453931073362,0.05046293276993729,-0.0020133405328685424,0.0009052151543389479,-0.000471147172701394,0.0016270384507827184,0.009221974372221985,0.007482156030544893,0.016203995094868626,0.4104546914539103,0.0033883815943530136,0.03922719336796346,0.15816530904062662,0.05844216593521797,0.0876054542164462
1300409,Barcelos,3,0.0013187851766209356,0.037579250958167616,0.09717107569904235,0.002593107338757207,0.00042470817554937163,0.00016394009646615823,0.0007310851097115298,0.0033612337705407995,0.008021478522851155,0.013245902145898648,0.4050231382188926,0.10272071146980617,0.020549702638701914,0.14217521023391957,0.04039091186689178,0.0665211858456415
1300508,Barreirinha,3,0.0018881565789430584,0.035029765203741806,0.049537212850343966,-0.00119302741827491,-0.0009820874063346734,0.008544696616027097,0.0002502376212875116,-0.002805936433858891,0.00787278138681227,0.034194489086813676,0.13248906047949816,0.0018423250275446195,0.021057808934816895,0.15888621481892815,0.062184831264165415,0.10550887116254197
