cod_mun,nome_mun_rqual,uf_rqual,kmeans_cluster,hdbscan_cluster,hdbscan_noise,perfil_hdbscan,IND2,IND4,IND5,IND8,IND9,INF1,INF4-UP
2708907,Satuba,AL,2,-1,True,C2-nordeste-periférico,0.07652255449874222,-0.8051343434884186,0.505988348541155,0.5046003627574787,-0.4086770974592937,-0.5409800569071153,0.28450943384592153
2708956,Senador Rui Palmeira,AL,2,-1,True,C2-nordeste-periférico,-0.1536389152595264,-0.016776576948441,0.6735662213467611,0.6100662827445608,0.7618559877154227,-0.8866094225052078,0.9982574637832441
2709004,Tanque d'Arca,AL,2,-1,True,C2-nordeste-periférico,2.133608464757563,0.7218415932947497,-1.8239886952269908,-0.03366724086755956,0.7416999241712822,-1.0199023901854043,-0.6322292968712875
2709103,Taquarana,AL,2,-1,True,C2-nordeste-periférico,0.08784122510663402,-1.258054421139132,0.6933998923993886,0.2159481911950367,-1.1794314932995946,1.5813514711029022,-0.00699633684920872
2709152,Teotônio Vilela,AL,2,-1,True,C2-nordeste-periférico,-0.1893619289268461,0.7698101361937686,0.11048779677431546,0.4121268396755173,-0.7136919932288117,-0.5434160723173881,0.46979825855433166
2709202,Traipu,AL,2,-1,True,C2-nordeste-periférico,-0.23181168351825313,1.0610179583715216,0.7258734871614584,0.2944999736869345,-2.0099506487519796,2.5401781897744207,-0.6558818281024034
2709301,União dos Palmares,AL,2,-1,True,C2-nordeste-periférico,-0.08422152738057241,-1.8502967815749325,-1.5649895492617878,0.39346185192996597,-0.04748384170559888,0.1754433234960228,0.21042997208311273
2709400,Viçosa,AL,2,-1,True,C2-nordeste-periférico,-0.022194454079434798,-0.5952222811140597,-0.24081049117238526,-0.8819664735499261,0.35042848379594066,-0.2629405045739794,1.809386492665074
2800100,Amparo de São Francisco,SE,2,-1,True,C2-nordeste-periférico,0.11564306527315449,-0.27217966138523775,-0.08233688629558013,0.469562240450717,0.3051151002941978,5.300166826278477,-0.739386496208605
2800209,Aquidabã,SE,2,-1,True,C2-nordeste-periférico,0.2048539072804821,-0.5049211030620433,0.12127283329643865,0.45148515855658583,-0.019091982697105027,-0.6506589651500368,-0.701386299645
2800308,Aracaju,SE,4,-1,True,C4-capitais,-0.2911579192583257,0.29652890643064483,0.2227599813983429,0.23798053295639804,0.3817063597002038,-0.39648119025639783,1.0998819275053888
2800407,Arauá,SE,2,-1,True,C2-nordeste-periférico,-0.390238945383691,0.9314836389141631,1.0353477393758066,0.6633548719612992,0.5572563526814411,-0.9252823778223255,1.1612839560729924
2800506,Areia Branca,SE,2,-1,True,C2-nordeste-periférico,0.5069202181568259,0.37796615010377865,0.2693779405902967,0.5667994470906141,-0.7820574669388541,0.465635677820119,0.5084073579396692
2800605,Barra dos Coqueiros,SE,2,-1,True,C2-nordeste-periférico,-0.25328492695292393,0.026914258263591152,-0.23073603117623534,0.2819882186465048,0.3621205046609788,1.5750111973504595,0.7553437140525752
2800670,Boquim,SE,2,-1,True,C2-nordeste-periférico,0.7789323302934203,-0.6595060584963438,-0.14566284524411388,0.334881842111614,1.4360268055160963,0.9910854262439432,-0.6853858836085303
2800704,Brejo Grande,SE,2,-1,True,C2-nordeste-periférico,-0.10547484354715009,0.6071630801600644,-0.005543237505304276,0.5180542428151311,0.5513896675291756,-0.7378121403189313,-0.6131051746227764
2801009,Campo do Brito,SE,2,-1,True,C2-nordeste-periférico,0.071342888150206,0.13759667873671635,0.36074008933113405,0.5014401052961691,0.5367652950198747,-0.6729165339417889,-0.03585766843380045
2801108,Canhoba,SE,2,-1,True,C2-nordeste-periférico,-0.4335342824024214,0.47965460029720497,0.7430247627180501,0.3397489455135326,-0.948894953379424,-1.7215908768244168,1.9688456546098376
2801207,Canindé de São Francisco,SE,2,-1,True,C2-nordeste-periférico,-0.00560890458565972,-0.6270347588832691,0.22968210836692293,0.29515676409872244,0.63571507340163,-0.3555417819009026,-0.6455494622116433
2801306,Capela,SE,2,-1,True,C2-nordeste-periférico,-0.47864212345819435,0.34571636216763624,0.34024860573895194,0.5963350663788044,0.952719884345058,0.06584050867744282,-0.656747441285383
2801405,Carira,SE,2,-1,True,C2-nordeste-periférico,-0.1295644631022379,-0.5160321459839725,-0.03153248487511635,0.5707586042456849,-0.6677523818457203,0.3798794041659377,-0.7412425860079631
2801504,Carmópolis,SE,2,-1,True,C2-nordeste-periférico,-0.3155774297155532,0.806291030558664,0.1195876203337791,0.5157217161190433,1.4360268055160963,0.40379626131956003,-0.6877509543647401
2801603,Cedro de São João,SE,2,-1,True,C2-nordeste-periférico,-0.7118256972280171,0.8453110192997674,-0.7986681505858566,0.6604778764569467,0.21687726381107233,-0.2626635650208034,-0.6323018094250521
2801702,Cristinápolis,SE,2,-1,True,C2-nordeste-periférico,-0.2441617371765125,0.6772776813631645,0.1285912395674009,0.5442107675082327,0.3581589615870126,0.4303735987213244,-0.6809034571375641
2801900,Cumbe,SE,2,-1,True,C2-nordeste-periférico,0.25759853312831343,-1.1016733870971,0.3230236359430047,0.6398629959514853,-0.0900599991661488,-0.8534341059853677,-0.11057255220529519
2802007,Divina Pastora,SE,2,-1,True,C2-nordeste-periférico,1.0610620447246575,-1.8815941523167212,0.6412737156618821,-0.12503038239281433,0.7225396563733241,0.26392765573930727,1.1482061722658945
2802106,Estância,SE,2,-1,True,C2-nordeste-periférico,-0.24131026639020273,-0.017029258923309778,0.1904348196851658,0.20617645085334785,-0.3338633903667778,0.8072707736152691,-0.6055917016941006
2802205,Feira Nova,SE,2,-1,True,C2-nordeste-periférico,0.13390082037432702,0.5918543400822982,0.8687582453059629,0.5958606690320156,0.20824241416734512,-0.7279658698865857,1.969772553637484
2802304,Frei Paulo,SE,2,-1,True,C2-nordeste-periférico,-0.47289367969217616,-2.6670723565701673,0.1253344404950736,0.13315664683264447,-0.1805819518648027,1.0534586398571284,-0.5717882741129635
2802403,Gararu,SE,2,-1,True,C2-nordeste-periférico,0.17983528461017365,-1.2941207837978579,-0.7656868462064823,0.36828147601862143,0.8402202748065466,-0.7609908168531988,-0.6201179092890852
2802502,General Maynard,SE,2,-1,True,C2-nordeste-periférico,-0.8393228431307835,0.4945803719966794,-0.21220820553685052,0.41296010414651596,0.739841125223617,-0.5381955180981882,0.9597469134452774
2802601,Gracho Cardoso,SE,2,-1,True,C2-nordeste-periférico,0.5344793799585539,0.047121276124848135,0.6539642494716545,0.6198348343962837,1.0939476699093489,-1.227160842448281,-0.07328407286999425
2802700,Ilha das Flores,SE,2,-1,True,C2-nordeste-periférico,3.6099612562189063,-0.5812114701692316,0.6744877584578345,0.47440267178980994,1.2006391188665888,-1.4488455366351751,0.8406807038528317
2802809,Indiaroba,SE,2,-1,True,C2-nordeste-periférico,0.45268918732464164,0.2084897668767693,0.652347491796461,0.6038052900342185,0.6081123217610025,-0.07444732328799916,-0.5828022218252025
2802908,Itabaiana,SE,2,-1,True,C2-nordeste-periférico,-0.35772004450151995,0.07877420878669775,0.7035889991247515,0.6345243318082137,-0.7354061966557666,-0.18429428301171996,2.2678730938890466
2803005,Itabaianinha,SE,2,-1,True,C2-nordeste-periférico,-0.15551588073721706,-0.5766214608880432,0.19488869657206284,0.5674781398164609,0.37438656245440455,-0.02674331503434547,0.12113857784625252
2803104,Itabi,SE,2,-1,True,C2-nordeste-periférico,0.23027446599247794,0.8457439629472006,0.7650184680385382,0.6034457652427686,-0.5778534669239526,-0.5215737035733101,-0.02635569069054611
2803203,Itaporanga d'Ajuda,SE,2,-1,True,C2-nordeste-periférico,0.18946658221286888,0.21750485452583437,0.04777776100962206,0.6607339459745775,0.4893353898921209,-0.7545033386243363,-0.5595747574474275
2803302,Japaratuba,SE,2,-1,True,C2-nordeste-periférico,0.5658417667585118,-0.2673988693221925,0.2100244422678559,0.6491744688286264,0.197444361102446,0.081377362904238,-0.7094573376652281
2803401,Japoatã,SE,2,-1,True,C2-nordeste-periférico,-0.3193351525203843,0.14317238675211583,-0.26244325773195504,0.5890428513397388,0.5923249914324865,0.2979588976297378,-0.6600893147587361
2803500,Lagarto,SE,2,-1,True,C2-nordeste-periférico,-0.3476337249648389,0.16412004456243226,0.41242463902016663,0.5770375001214467,0.7519050582261286,0.44152731818368524,0.592637564080081
2803609,Laranjeiras,SE,2,-1,True,C2-nordeste-periférico,0.43349760311803937,-0.2579896054628899,0.4408794776209294,0.5212607362806836,0.6720892416262322,0.3180421317135324,-0.5789451618545932
2803708,Macambira,SE,2,-1,True,C2-nordeste-periférico,1.0692211567784364,-0.8721022562536023,0.677844899125041,0.6108949435444605,0.7480332228217694,-1.458398570582672,2.502207470506368
2803807,Malhada dos Bois,SE,2,-1,True,C2-nordeste-periférico,2.9612933626773774,0.506806953106861,0.5268073532985388,0.6591337439978581,0.11578658097253328,0.870758254369712,-0.6069112564898544
2803906,Malhador,SE,2,-1,True,C2-nordeste-periférico,-0.12400561180871399,0.20924262739750973,0.18408243428350132,0.39470654819317397,0.7573468526187671,-0.7827327645540211,-0.7433823576543845
2804003,Maruim,SE,2,-1,True,C2-nordeste-periférico,-0.4567555684334867,-0.17130870138393098,-0.1186261387752518,0.45768135885873534,1.4360268055160963,0.7839943230633613,-0.3318316272316801
2804102,Moita Bonita,SE,2,-1,True,C2-nordeste-periférico,0.8267854703509064,0.032435385717267916,0.760980111007785,0.59804217582917,-0.914923721130495,1.0348244737121883,0.3066459895493195
2804201,Monte Alegre de Sergipe,SE,2,-1,True,C2-nordeste-periférico,0.14367241640666772,0.276663473917788,0.9278570375499409,0.6674663887078974,0.7084634098508356,-0.5981930239783724,1.8279841164324
2804300,Muribeca,SE,2,-1,True,C2-nordeste-periférico,0.6516702790565465,-0.9682125896513418,-0.9355269877708616,0.3762816333707486,-0.3900477415890545,-0.25174329430564824,-0.6814980492232617
2804409,Neópolis,SE,2,-1,True,C2-nordeste-periférico,2.526390981872836,0.5141152162253713,-0.48635800110740796,0.5002397406806444,0.3689444960301417,-0.4770799359669285,-0.6535628592647322
2804458,Nossa Senhora Aparecida,SE,2,-1,True,C2-nordeste-periférico,0.01552686424797166,0.23342960555274508,-1.0644819747535237,0.6398191514647168,0.4191864214870606,-1.3650039954389102,-0.7253675472164008
2804508,Nossa Senhora da Glória,SE,2,-1,True,C2-nordeste-periférico,0.6974075671209996,-0.8554659275347968,0.1133285480786572,0.5052253459870144,0.8007633619155959,-0.6103629444970435,-0.1774705066947468
2804607,Nossa Senhora das Dores,SE,2,-1,True,C2-nordeste-periférico,-0.47971900870196027,-0.06077923779972765,0.5949678809979073,0.5379958115089845,0.7473770448602395,0.17486064688015684,0.6219897079571053
2804706,Nossa Senhora de Lourdes,SE,2,-1,True,C2-nordeste-periférico,-0.03607262306599573,0.3218947748822356,0.7292883510251411,0.6512187180241782,-0.1338489356671458,-0.404828576115895,0.8006415340011579
2804805,Nossa Senhora do Socorro,SE,2,-1,True,C2-nordeste-periférico,-0.2726536939429111,-0.009574351581452882,-0.09318730802260267,0.14887489533867904,0.46188279197647025,-0.04655386171328111,-0.3208952665046129
2804904,Pacatuba,SE,2,-1,True,C2-nordeste-periférico,0.3495584659868042,-1.5765052530182895,0.5316663923224724,0.593756133667229,0.467829501950266,0.4007695800093679,0.10502969330558101
2805000,Pedra Mole,SE,2,-1,True,C2-nordeste-periférico,1.6696681008658403,-0.00521282572376066,0.6501744908814133,0.5292155876631413,0.1767613047756128,-0.7974980012200182,3.131133164894432
2805109,Pedrinhas,SE,2,-1,True,C2-nordeste-periférico,0.4058446792208234,-1.4593337630364671,-1.4241715809062443,0.5665360147992905,-0.3152350759278291,-0.3664874725809094,-0.722749279556514
2805208,Pinhão,SE,2,-1,True,C2-nordeste-periférico,-0.27836042736498057,0.4413472690460565,0.933935414803513,0.6812697292543605,0.29899031460832537,-1.1292163604418985,0.2314457008087629
2805307,Pirambu,SE,2,-1,True,C2-nordeste-periférico,-0.3114518975140836,0.5585315562101801,0.15982565551135997,-0.6099952248457627,-1.0649473573416108,1.265315957842664,-0.7362354747636112
2805406,Poço Redondo,SE,2,-1,True,C2-nordeste-periférico,-0.30572620484476476,0.03578909451572157,-0.6722648425943778,0.019357307106685838,0.5156125585337892,-1.1593405618560293,-0.22862847521482765
2805505,Poço Verde,SE,2,-1,True,C2-nordeste-periférico,-0.24512486693678204,0.1380305381103298,0.7761629636920958,0.28333521871215533,-0.7617587643633482,0.7549492475731876,-0.5386120439379819
2805604,Porto da Folha,SE,2,-1,True,C2-nordeste-periférico,-0.2583031688534509,0.018165905785377606,-1.0666305535170346,0.12187765261180973,-0.8214116969474459,0.09411154075736303,-0.6917345313733925
2805703,Propriá,SE,2,-1,True,C2-nordeste-periférico,-0.2337189837915429,-0.3170467687095311,0.04673904343959285,0.5632595030169378,0.9703862322903288,-0.5677727706626255,-0.6692441332232556
2805802,Riachão do Dantas,SE,2,-1,True,C2-nordeste-periférico,1.4958610976316888,-0.015185785223235956,0.8174262198764611,0.6010891240789973,0.8981448640016535,-1.2748206196888638,1.2219812926169198
2805901,Riachuelo,SE,2,-1,True,C2-nordeste-periférico,-0.5333774702672127,0.3982832612218473,-0.2721727170775332,0.49937649145229673,0.2965833187655646,-0.10909977064536272,0.07326473328065826
2806008,Ribeirópolis,SE,2,-1,True,C2-nordeste-periférico,2.349000680908548,-0.9767771233200374,0.7257715844660525,0.6729012782134297,-0.30192083363339106,-0.2698773124903896,1.4244920283166331
2806107,Rosário do Catete,SE,2,-1,True,C2-nordeste-periférico,-0.09705314591896641,0.3960386102411709,0.34237432719717725,-0.32449259320340856,0.319684508606763,-0.22800132326164724,-0.6635155329241178
2806206,Salgado,SE,2,-1,True,C2-nordeste-periférico,-0.4448870796553622,0.16219676732546223,0.7451583964645547,0.6401052367408752,0.34009050145811487,0.5767496956153636,2.187684974138244
2806305,Santa Luzia do Itanhy,SE,2,-1,True,C2-nordeste-periférico,2.4070766470829112,0.5668982688376976,-0.10117338537605297,0.654848067206577,0.689111128545322,0.19591606603077974,-0.2755176398262755
2806404,Santana do São Francisco,SE,2,-1,True,C2-nordeste-periférico,3.096940190903055,-0.5735031794452184,0.2747524203173892,0.2835213142005037,0.21830320590123786,0.2562152251137706,-0.6943580724761863
2806503,Santa Rosa de Lima,SE,2,-1,True,C2-nordeste-periférico,-0.18560001513051788,0.720122444036163,-1.6879959495349934,-0.5797503235519693,1.1852518453179177,-0.035806377867287464,-0.1937942983265234
2806602,Santo Amaro das Brotas,SE,2,-1,True,C2-nordeste-periférico,-0.5759561477399157,0.6341507776092744,0.19871432103888217,0.6250172527321715,-0.16459665871283624,0.07793407725908807,-0.23958467340820014
2806701,São Cristóvão,SE,2,-1,True,C2-nordeste-periférico,-0.05549447594828122,-0.3957225598034909,-0.44843033289109524,0.4091160387692322,0.5401818619391268,0.6298320663500215,-0.4999357148496029
2806800,São Domingos,SE,2,-1,True,C2-nordeste-periférico,-0.10424574263261047,-0.7273433655928297,0.3844222109233241,0.6403169153438943,0.6919919273216099,-0.4025596750571688,-0.6683505354050057
2806909,São Francisco,SE,2,-1,True,C2-nordeste-periférico,3.013097609861638,0.3331518357710036,0.686626082514147,0.4762759274868858,-0.14968233890977722,1.7617564472998746,0.5112398126308706
2807006,São Miguel do Aleixo,SE,2,-1,True,C2-nordeste-periférico,1.1424683126017692,-0.8343456773868474,0.5628483402956349,0.5248589071613512,-1.8362856705889146,1.1662685131136767,-0.019113228003979636
2807105,Simão Dias,SE,2,-1,True,C2-nordeste-periférico,-0.25232938089155404,0.368412632161476,0.6302855055813226,0.5399922702139088,0.7084634098508356,0.11257604801751904,-0.7088622028208944
2807204,Siriri,SE,2,-1,True,C2-nordeste-periférico,0.3872342821208123,0.9050651334777408,-1.3800609982429268,0.47016071769504253,0.09651224669509766,-0.5112328131433035,3.106243122262974
2807303,Telha,SE,2,-1,True,C2-nordeste-periférico,-0.23964943633115524,0.5769669704317458,0.9274651974235595,0.4987889753296503,0.1985250487113767,-0.8761537071586623,-0.1586624002344391
2807402,Tobias Barreto,SE,2,-1,True,C2-nordeste-periférico,0.4596627907232587,0.1761639090745463,0.17791770157937378,0.2579093136749591,-0.9649083908273025,0.13018984658465638,0.0015438834462916428
2807501,Tomar do Geru,SE,2,-1,True,C2-nordeste-periférico,-0.10630525857667394,-3.6210087693473185,0.8195890915595774,0.6568702723684634,-0.21979415887677115,0.4112263627391933,0.3197590599045374
2807600,Umbaúba,SE,2,-1,True,C2-nordeste-periférico,0.37431924289452084,-0.6689939948573836,0.670677594205262,0.591473589686094,-0.31856263051634703,0.15146778210104775,0.19745380716623034
2900108,Abaíra,BA,2,-1,True,C2-nordeste-periférico,-0.36140193031735335,-3.1859214458939227,-1.6103563254869888,-1.2066738709374916,-0.2574636105789656,-0.22433058288033908,-0.6434991371884287
2900207,Abaré,BA,2,-1,True,C2-nordeste-periférico,-0.1532862732606875,-1.4965028694630365,-1.4240986021115019,-4.20162937971753,0.14911816406956965,1.3558004207589291,-0.7671933961175473
2900306,Acajutiba,BA,2,-1,True,C2-nordeste-periférico,-0.5776966066374106,0.08382153561851755,-0.14298897561905222,-1.328096792590387,-1.505966606899455,0.12841891460495433,-0.7671933961175473
2900355,Adustina,BA,2,-1,True,C2-nordeste-periférico,-0.6110155877535064,0.3831156126273562,-1.2812342555810459,0.2171813173853438,-0.1198264201066209,-0.23364431624672335,0.010843640176958779
2900405,Água Fria,BA,2,-1,True,C2-nordeste-periférico,-0.9269600676164111,0.6644520984305288,0.7054535092295112,0.6601030725260771,-0.5647525247700694,0.3366273745778764,-0.30446020428671644
2900504,Érico Cardoso,BA,2,-1,True,C2-nordeste-periférico,-0.19594457957183803,-0.7831872476129296,-1.3686712499837155,-0.16065841233980155,-0.5752294056551799,3.6851138261976844,-0.5835957458061536
2900603,Aiquara,BA,2,-1,True,C2-nordeste-periférico,-0.8755425890760378,0.6243695945519797,-0.6625708855942689,0.44370495437977814,-1.4638239250950589,-0.11546556331298106,-0.7052162651045021
2900702,Alagoinhas,BA,2,-1,True,C2-nordeste-periférico,-0.6243628978170842,-0.06945734934827585,0.21036825954297356,-2.6468907256096443,1.0041494926223256,-0.5830834340553179,0.26334044600239526
2900801,Alcobaça,BA,2,-1,True,C2-nordeste-periférico,0.10063113330107933,-1.2479408294787637,-0.3376130038954953,0.2742131296598245,-0.023988747195171033,0.1371225642714626,-0.7093830882838283
2900900,Almadina,BA,2,-1,True,C2-nordeste-periférico,-0.34644308423757675,1.3524287502827321,-3.144702519661731,0.3333958793809502,-2.0663774944290867,1.1396512797872742,-0.6989699381976916
2901007,Amargosa,BA,2,-1,True,C2-nordeste-periférico,-0.560204805125114,0.16607416526191,0.13668343904300237,0.2905578671656564,0.9813016840046386,0.0069063563185845795,-0.016884291968841957
2901106,Amélia Rodrigues,BA,2,-1,True,C2-nordeste-periférico,0.8045728162735091,-0.4323384750709885,-0.04665624534542767,-0.23472578072525094,-0.11112142939641244,-0.17004057012947246,-0.6036427060898292
2901155,América Dourada,BA,2,-1,True,C2-nordeste-periférico,-0.28518196452531475,0.24440652167366766,-0.4997938862552752,0.6082017959447862,0.7084634098508356,0.5254756232323271,1.1442579288444428
2901205,Anagé,BA,2,-1,True,C2-nordeste-periférico,0.30188901996933465,0.27671005905171464,-0.708563602412394,-0.41355231590034086,0.63571507340163,-0.20721764442477456,0.39649689557203954
2901304,Andaraí,BA,2,-1,True,C2-nordeste-periférico,-0.5083247209518552,0.08330775478134236,-0.11972181606864551,0.3660563683152605,0.8643721383840545,0.3502498768920987,-0.7015121328071617
2901353,Andorinha,BA,2,-1,True,C2-nordeste-periférico,-0.5717358193021992,-2.425758009603492,-1.5002304486226132,0.466572046453153,1.4360268055160963,1.2939772795329914,-0.7432155679255532
2901403,Angical,BA,2,-1,True,C2-nordeste-periférico,0.13103671008985088,0.8640347361024371,-1.0809987659297269,0.18418066830785182,-1.4004340338853338,-0.06950870327960573,-0.40037655747322604
2901502,Anguera,BA,2,-1,True,C2-nordeste-periférico,0.3856417053518626,-0.46392635220703715,-2.289796848517784,0.5677670705555271,-1.009979546644794,1.9004290963229233,-0.5000731347573363
2901601,Antas,BA,2,-1,True,C2-nordeste-periférico,3.1008713409274615,-1.0328851470722884,-0.009846537399199228,0.4076351912285911,0.5826501372332027,-0.5268845595781921,1.387125050161652
2901700,Antônio Cardoso,BA,2,-1,True,C2-nordeste-periférico,0.5143674104763903,-1.0522510022455165,-1.2548427801993545,0.6426091223059941,-0.5457010239559114,-0.11330332323563443,0.728233434378602
2901809,Antônio Gonçalves,BA,2,-1,True,C2-nordeste-periférico,-0.24849961294717526,-0.07359926728236665,0.28109130182280667,0.4211776570788205,0.18314702939391847,-0.26757708992012624,-0.3465336687235667
2901908,Aporá,BA,2,-1,True,C2-nordeste-periférico,0.6943058342709976,0.17204801215178997,-0.8478119476190501,0.38083415258007003,0.6970707097913235,-0.8722334657247226,-0.3908766024104884
2901957,Apuarema,BA,2,-1,True,C2-nordeste-periférico,0.7260891163598922,0.39786297059269343,-1.1188611278526417,0.0059725596186208,0.1553010857335157,1.0680178313298578,-0.226456452126579
2902005,Aracatu,BA,2,-1,True,C2-nordeste-periférico,-0.81256755341243,-0.22615571173672774,-0.26145216473079197,0.494892661938904,0.5825902308579336,-1.3785434971011248,-0.6234656590292702
2902054,Araças,BA,2,-1,True,C2-nordeste-periférico,-0.902115870020797,-1.897510610233951,-0.15599921285272775,0.6537193152527829,-0.8926440805598224,-0.11534867429656234,-0.7116522535890636
2902104,Araci,BA,2,-1,True,C2-nordeste-periférico,0.06845349886939742,-0.19122445986957592,-0.20823225499140255,0.539372309171017,-0.16459665871283624,0.8462351277319898,-0.4841638725666918
2902203,Aramari,BA,2,-1,True,C2-nordeste-periférico,-0.4362530384579854,-1.4916393551781661,-0.15638383120770996,-0.5726628622660004,0.3881081152944889,-0.5603556142536535,-0.5835691759617277
2902252,Arataca,BA,2,-1,True,C2-nordeste-periférico,-0.450108456347847,0.5734076791576954,-1.8231433125277436,-0.3246718684382189,-0.8302613840188227,1.7322880797294709,-0.6286857342888105
2902302,Aratuípe,BA,2,-1,True,C2-nordeste-periférico,-0.8588660351954653,-1.1788031132735808,-2.1217217475358026,0.5623108677578063,0.32802512913817206,-0.5035623184458402,0.16948469479295303
2902401,Aurelino Leal,BA,2,-1,True,C2-nordeste-periférico,-0.8858602114291614,0.4803337379021106,-1.9595503515293038,0.4461832639942603,-2.565531855056235,-0.24831388553559838,-0.7392559265727467
2902500,Baianópolis,BA,2,-1,True,C2-nordeste-periférico,0.5047550721209443,0.29141428346641673,-2.524162109932119,-1.1662602152599113,-0.8458653819845503,2.3686682598754936,0.6260562988136111
2902609,Baixa Grande,BA,2,-1,True,C2-nordeste-periférico,-0.06500443436858026,0.25280037057697796,0.7311725793027154,0.29998601509368805,0.9212049421872762,-0.5591592505719966,1.26794902552258
2902658,Banzaê,BA,2,-1,True,C2-nordeste-periférico,-0.1443375085589706,0.6901175930446485,-1.1496963940098237,0.43376869756619807,-0.019087981138444322,-0.16054255146392069,-0.7278021453538777
2902708,Barra,BA,3,3000,False,C3-amazônia-profunda,-0.05364405341673976,-0.23819981005127192,-0.5918067978869435,0.2335934048944059,-0.3287672720272503,0.04422504589529359,-0.7318091514436491
2902807,Barra da Estiva,BA,2,-1,True,C2-nordeste-periférico,0.11708017621465909,-0.3912016391399983,-0.4582419800795538,0.05665727348237799,0.20477121500995377,-0.5568000381998915,-0.5746549804924852
2902906,Barra do Choça,BA,2,-1,True,C2-nordeste-periférico,-0.24530687571037632,0.5532706266732397,-0.065266140440123,-0.676223978454801,1.4360268055160963,0.6226251251330054,2.6726192086352074
2903003,Barra do Mendes,BA,2,-1,True,C2-nordeste-periférico,-0.8646220626603832,0.3226069788306352,-1.4776067743524883,0.42456135534511275,-0.08557159167890421,-0.978646030873058,-0.7061017866742488
2903102,Barra do Rocha,BA,2,-1,True,C2-nordeste-periférico,-1.0210131013712354,-1.910573619532982,-0.4011481082015319,0.13121287458597441,1.4360268055160963,-0.2901463640808316,-0.7122736036755143
2903201,Barreiras,BA,3,-1,True,C3-norte-disperso,-0.290672562528741,0.07110326800067707,-0.27940244506682266,0.06744691451476313,0.2583382209196569,-0.22694303246297323,2.4624713805104244
2903235,Barro Alto,BA,2,-1,True,C2-nordeste-periférico,-0.544680973477305,0.4759339551142439,0.7770467755200308,-0.26685633596274344,1.0722471084627963,1.067771915503753,3.131133164894432
2903276,Barrocas,BA,2,-1,True,C2-nordeste-periférico,-0.4198494977378042,0.8096697094565063,0.49836011999052987,0.44055911245422497,-0.42889147220578516,0.7222404285954469,-0.24534950635825617
2903300,Barro Preto,BA,2,-1,True,C2-nordeste-periférico,-1.0264733645790627,0.7895449315995602,-0.32216347815546825,0.11257312177840921,-0.8660066139302128,0.03859876737297827,-0.6335468253681338
2903409,Belmonte,BA,2,-1,True,C2-nordeste-periférico,0.436801338129644,0.5372596025501218,-0.2210528593348017,0.21791023197783851,0.63571507340163,1.0734291571063623,-0.6591797598365888
2903508,Belo Campo,BA,2,-1,True,C2-nordeste-periférico,-0.03259248979158149,0.5969034204323351,-0.67108123449096,0.2705455383417515,-0.8986961402708975,1.178063311833673,-0.27942474937990247
2903607,Biritinga,BA,2,-1,True,C2-nordeste-periférico,0.3900667936598725,-2.2935519928766532,0.33675921717291074,0.6474393232648322,-2.4340698852258558,2.1012071321028407,0.031528041531446
2903706,Boa Nova,BA,2,-1,True,C2-nordeste-periférico,-0.44471644643011765,0.6992066346286178,-0.9253433945014771,-0.8738426991031677,0.9358319729445549,-0.20106725434384456,-0.4767298160816302
2903805,Boa Vista do Tupim,BA,2,-1,True,C2-nordeste-periférico,3.172821684238935,0.7787986705669994,-1.9131488640336103,-2.030494239496863,0.2902765204690631,0.21748757273191507,-0.6405345822820154
2903904,Bom Jesus da Lapa,BA,2,-1,True,C2-nordeste-periférico,-0.20004736067660808,0.009240197464785027,-0.6638599570937943,0.16715220038899228,0.10212094564400319,0.31057386828848565,-0.6961945419126935
2903953,Bom Jesus da Serra,BA,2,-1,True,C2-nordeste-periférico,-0.8879419367771454,-1.1982703836885493,-3.394148027162609,-0.052985121737162716,-0.5329054913535443,0.6206191731718261,0.6661397839415881
2904001,Boninal,BA,2,-1,True,C2-nordeste-periférico,-0.16228433200525266,-1.2616830348333066,-1.3693922329937693,-0.8397218233888304,0.4229914583472404,0.7315682725156578,-0.670115011165004
2904050,Bonito,BA,2,-1,True,C2-nordeste-periférico,-0.2624687863205334,-0.24709897688438476,-0.16522777366996352,-1.2114441510977547,-0.8894924248245489,-0.3462531805590183,-0.24874800232813152
2904100,Boquira,BA,2,-1,True,C2-nordeste-periférico,2.4841573627000724,-1.8205840961890334,-0.49670849211014195,-0.05093319975644606,-0.6244502044807415,0.47437387137170983,-0.7271325983005533
2904209,Botuporã,BA,2,-1,True,C2-nordeste-periférico,0.048538705558627326,-1.3390094060437219,-1.4651440200443189,-0.3100190409606867,-0.5752294056551799,3.608456308167057,-0.5835957458061536
2904308,Brejões,BA,2,-1,True,C2-nordeste-periférico,2.110569187500092,-0.24264224824948574,-2.2598165090706477,-1.533778952800102,-1.1127559794387987,0.48211953983876854,-0.3740035173287714
2904407,Brejolândia,BA,2,-1,True,C2-nordeste-periférico,-0.18925575714224951,1.2193868808638142,-2.7497094020829564,0.07529617375821168,0.41742238834083073,-1.469259149048096,-0.7671933961175473
2904506,Brotas de Macaúbas,BA,3,3000,False,C3-amazônia-profunda,-0.5064742984203138,-2.72900545093347,-4.336569178893552,-0.5294782350248037,1.4360268055160963,-1.0933907651514825,-0.40690162712351274
2904605,Brumado,BA,2,-1,True,C2-nordeste-periférico,-0.6285994277933592,-0.0568399249689075,-0.6190863109826478,0.6251792465727419,0.1916801158518907,0.011360496118900148,-0.6564247531843483
